,0,1,2
0,1.4430788493054525,-0.17913473754882747,0.0
1,0.39240060718370817,1.7288873719292641,0.0
2,0.7075482095302856,-1.0719821762193007,0.0
3,100.0,1.3657829430059922,0.0
4,0.9707036489153495,1.6835797090744797,0.0
5,1.078692819829534,0.7927678282789504,0.0
6,0.5047060456509411,2.0369633850889937,0.0
7,1.2704263773856401,1.232702918702131,0.0
8,0.8202681070351857,1.3624470312364632,0.0
9,1.0745912013920205,0.9244910239017874,0.0
10,1.2598616056455612,2.0088919997836974,0.0
11,1.3915237300127046,0.2355211985279213,0.0
12,0.9309220152114093,0.9673440651275185,0.0
13,1.7851440352823493,-1.2767226041177744,0.0
14,1.6664615256765827,1.279634193810232,0.0
15,0.9104817952634298,0.8601667134429757,0.0
16,1.3685312753337422,1.2163484675776592,0.0
17,0.5375192432354947,1.2705816607372231,0.0
18,0.5467747556045148,0.9388841871063276,0.0
19,1.2188944027569386,2.657099283700668,0.0
20,0.7417547798188453,2.7177259891959897,0.0
21,0.4849366890225225,1.5569013127034896,0.0
22,0.9156903216481307,0.9674152582286628,0.0
23,1.4876059039395426,0.2301094683051892,0.0
24,1.2682323875060169,0.8702203736067453,0.0
25,1.1916641987421641,1.5711100001571092,0.0
26,0.3413001703699192,0.6895687290171526,0.0
27,1.3176624668918564,-0.5337447185997497,0.0
28,0.9395476652813269,0.9610380722334484,0.0
29,1.104858578421708,0.6430969274956169,0.0
30,0.42940571611626954,2.194946981649861,0.0
31,0.9971592265751659,-0.10543495621537846,0.0
32,1.4041853846878938,1.4913929461527342,0.0
33,0.7131416031478603,1.9015838630522308,0.0
34,1.495765588695008,0.32230460408400896,0.0
35,1.4005061468151603,1.3144257872072387,0.0
36,1.105513921838123,1.19339823122935,0.0
37,0.7225753776314543,1.990450026043923,0.0
38,1.0260821141638385,1.0095792908591248,0.0
39,1.5716083651718442,-0.5689808558458513,0.0
40,0.20692342939101027,0.7982742309688438,0.0
41,1.0153754665527301,1.6112091522635463,0.0
42,1.4423288706829838,1.527008373797,0.0
43,0.9362223830363919,0.7206926509241485,0.0
44,1.4889610419302857,-0.7133700809263706,0.0
45,0.5873696942892983,1.1167457716112168,0.0
46,1.8853322129466066,-0.590290910748926,0.0
47,0.02600955631380697,2.343440581937079,0.0
48,0.36841936415243515,1.7194716767138036,0.0
49,1.9881109755765083,-0.20925126041604325,0.0
50,0.5695571149265115,0.17633918760589373,0.0
51,0.8527341193891071,0.6702148751533217,0.0
52,0.7526886089605791,0.36407575776056755,0.0
53,0.686285493573842,1.2961527064905387,0.0
54,0.7191462604232923,1.7064351487307345,0.0
55,1.534399070217128,-0.05433032371968127,0.0
56,0.3742201271053549,0.8187896545651592,0.0
57,1.1597948871927553,-0.056972688735518195,0.0
58,1.679325446078009,2.143551675031742,0.0
59,1.4809059810209924,0.4019185577558765,0.0
60,1.687828768482345,0.12676669610697755,0.0
61,1.448583023015976,1.211185604876067,0.0
62,1.3855414357430325,0.9178901939960781,0.0
63,0.6911589483543154,0.3695173826802668,0.0
64,0.44963593738431473,0.5560910817861966,0.0
65,1.1624442027144324,0.975613675816772,0.0
66,1.1738189560810917,0.6016649317879987,0.0
67,1.4500372638068642,0.13444694431703264,0.0
68,1.5551073555122086,0.4991848049816504,0.0
69,0.8630930662340044,1.3113202644498956,0.0
70,1.0215114868951807,1.4509297487537642,0.0
71,1.0175684525642463,0.2344274500731497,0.0
72,1.6422086872167294,-0.1383616708574773,0.0
73,1.229880011028074,-0.27196647007313834,0.0
74,1.204530245254384,0.8072864595344225,0.0
75,1.2411847805989156,1.441381364594537,0.0
76,0.6642448440740067,1.5527401718437805,0.0
77,0.8743199965020971,0.6443943561467502,0.0
78,0.8566115832996891,1.0515903413233638,0.0
79,0.839257810752222,1.9689187892071345,0.0
80,1.1120841773024568,2.3854208989325087,0.0
81,0.7852802629712688,0.5421782361755072,0.0
82,0.9704155209683407,0.9115142634584172,0.0
83,1.020030400539905,1.642513453884329,0.0
84,1.1837890279416257,0.9814614317477371,0.0
85,1.6335302444930893,-0.63029004427438,0.0
86,0.7583768098063299,1.6475153039001977,0.0
87,1.4185341339614492,1.4047347503944332,0.0
88,0.3648149146467883,1.383115569636185,0.0
89,0.6317022510665955,2.27369875419562,0.0
90,0.9282674399105707,0.9368861237797218,0.0
91,1.211806099334656,0.7090709594028521,0.0
92,0.4158965797253108,1.025532497582421,0.0
93,1.0642624798344447,1.0924043115740596,0.0
94,0.4884061932314855,1.1868160830862917,0.0
95,1.8970171697894262,0.020269385569445686,0.0
96,0.8625843825628086,1.2547784069476653,0.0
97,0.6811702516078779,1.1324968093513659,0.0
98,1.2707130334976564,0.7002241576207225,0.0
99,0.5303416496973669,0.9710685139917274,0.0
100,1.7959413853762278,0.5919957491617819,0.0
101,0.7721726721947088,1.0819545227824,0.0
102,0.601624250913282,1.134244526482835,0.0
103,1.20125780110066,2.164548937031725,0.0
104,1.2586287360919268,0.6682540612954526,0.0
105,0.44003731536092183,1.2948549690812268,0.0
106,1.0585431854916223,1.556162448252905,0.0
107,1.075226542958579,1.0038086680770717,0.0
108,0.6973584091920837,0.2906268239078612,0.0
109,1.9989482697716778,0.5820054423250696,0.0
110,0.6833110346656702,1.3338064829216858,0.0
111,1.6367931883131184,0.1054469166401204,0.0
112,0.06097257164847014,2.2141067523132705,0.0
